CSV,ExpDay,Pi,dist_mean,dist_std,vel_mean,vel_std,velC_mean,velC_std,angMC_mean,angMC_std,polarity_mean,polarity_std,rotation_mean,rotation_std,pDist_mean,pDist_std,pDistC_mean,pDistC_std,NearN_mean,NearN_std,angleC_mean,angleC_std
./groupCSVs/groupedgecrop_pi11_group_full_180320.csv,0,pi11,340.56208913152426,153.7578395469863,39.662126254420194,18.580269608527278,0.027101803432568728,0.036874696542652546,0.03599416720467369,0.04673293941505655,0.6745396534973301,0.1997591358408896,0.8802670489458412,0.09309935266045184,277.536173210451,89.49881214386465,0.01789856366003285,0.02840996559707352,198.38433621043424,143.7013725733775,0.0172868596195071,0.022437655204162948
./groupCSVs/groupedgecrop_pi11_group_full_180321.csv,1,pi11,367.65495573144347,157.93245871320968,40.84870566191501,18.50162726668815,0.013839182301226702,0.018844347531339026,0.02576480732680065,0.033522893323289144,0.6677914726488178,0.19945937780868475,0.8754470188701717,0.09567476678124495,288.8840297288434,82.55925057892564,0.01092773089473065,0.019193115712627058,218.4972504877484,145.72628431358902,0.01369885078324375,0.017826202955553865
./groupCSVs/groupedgecrop_pi11_group_full_180322.csv,2,pi11,406.75164278974876,164.42260563012948,46.959009795611706,20.88958524970129,0.027369799437949757,0.03683252302535686,0.01701760801989817,0.024300248106134414,0.6723147449901512,0.2181244668810157,0.8762081498047537,0.10835034511699213,299.8816724873397,73.01443780967574,-0.00887189583382524,0.017505395070901476,245.2519052282499,145.47748974518382,0.006025356442041307,0.010188539754909907
./groupCSVs/groupedgecrop_pi11_group_full_180323.csv,3,pi11,404.2439006733691,158.73992618670175,47.75707394973139,21.000811407051916,0.029944928142737123,0.04020375161855543,0.021121658230574283,0.027469663165623534,0.6743398049623647,0.21685652422820495,0.8741300228463276,0.11624839828098661,296.11099753327005,74.28933103357521,0.012552861580708757,0.0202054477369415,247.12011986923312,140.50267620644817,0.010163582675967297,0.017367322106644833
./groupCSVs/groupedgecrop_pi11_group_full_180324.csv,4,pi11,420.79450857224424,165.21320207091546,45.59648670649293,21.046194961737065,0.03474906567845483,0.04526794405176598,0.027431990082242945,0.03591110262977105,0.6736354947613666,0.22122459138226197,0.8799463746966437,0.12141385340536297,309.9127172436579,59.49183257701888,0.020965134034523734,0.027956551910305272,253.7484373687986,147.1789387523411,0.009177668924456006,0.012382424948279685
./groupCSVs/groupedgecrop_pi11_group_full_180325.csv,5,pi11,428.7380358792139,158.7513657279188,45.868420646031076,21.235693321975432,0.01766427607969545,0.026433642340573674,0.0230206898871082,0.033800424032980725,0.671347297345951,0.22673423198363188,0.8840672792622979,0.12516796037635103,308.44995208878044,62.08546445733438,0.019108896857601705,0.02825552584223087,266.84066543421585,137.77052097247838,0.007206234502051314,0.011161350755573765
./groupCSVs/groupedgecrop_pi11_group_full_180326.csv,6,pi11,423.20772960131904,161.4769763654023,33.256985788705755,17.71652519240274,-0.007224090233368787,0.012514408613116673,0.0076925119875512465,0.017588593431358227,0.66346332993011,0.22507763465514324,0.917070134153298,0.09026599597521585,310.03064774440327,65.4445691736149,0.0012064624214438101,0.011217468746276124,260.86182353919935,140.61660312965557,-0.0015894942085432485,0.013210101444338016
./groupCSVs/groupedgecrop_pi11_group_full_180327.csv,7,pi11,418.5558153736403,162.14960597365533,44.93896799022486,20.9312689106383,0.028489209910472137,0.03777038971198802,0.030717196123811484,0.04073520506952527,0.6719766946018039,0.225203225181254,0.8830221120443312,0.11125029784529575,308.64477173752545,67.59700538296018,0.007278728137604217,0.020216662114761697,256.96622006470506,143.7730289901467,0.007435964693773861,0.012651864421929799
./groupCSVs/groupedgecrop_pi11_group_full_180328.csv,8,pi11,404.3316631331354,160.3876167200161,54.776576621248246,21.596480876175224,0.029918488668128556,0.03889453427711209,0.015129133834262207,0.021457421808818638,0.6757998336869939,0.21962165374117873,0.8513968577048181,0.11626797599197197,299.38815844161985,71.73733946509685,0.011031075979292926,0.015428201096832623,246.56648571476097,141.87713096393966,0.009977863085177499,0.017142984849881106
./groupCSVs/groupedgecrop_pi11_group_full_180329.csv,9,pi11,388.70953546719625,161.28747205272336,53.061289011196116,21.935475210480032,0.020584620081624275,0.028739768627335124,0.015379179884424391,0.020547428491700548,0.6790558474072336,0.21627264977188312,0.8584083424101788,0.11381282699944119,296.21870073934355,71.41563250911699,0.022008683306035517,0.03190260378732872,234.7971502559952,144.30576735871443,0.019133571917537104,0.026364357982863722
./groupCSVs/groupedgecrop_pi11_group_full_180330.csv,10,pi11,372.84454592890955,150.93225459530174,47.435497185944214,23.976459393760447,0.01090032349949628,0.016441223947030736,0.02040300425981104,0.02802667324484495,0.6696746794739851,0.21704680381674005,0.8696624278153234,0.11972062959477127,283.96934899672164,77.64660374790272,-0.009334938122039227,0.014811414148026758,224.3742830997763,135.40488253411053,0.010222134860861085,0.01529861473155749
./groupCSVs/groupedgecrop_pi11_group_full_180331.csv,11,pi11,402.99719656178513,160.14428478029836,42.70939672510758,21.906147821964925,0.027195165501470588,0.03533230306105695,0.021854186198604603,0.02966678316739269,0.669813651630386,0.21631112295444338,0.8883365557604194,0.10963526619403767,300.48174374044254,69.68310000324185,0.007607789748850209,0.016773312481897815,245.69939796998304,142.4191968432113,0.009271852240302624,0.014849188711570626
./groupCSVs/groupedgecrop_pi11_group_full_180401.csv,12,pi11,392.85451333804616,159.52331261873502,52.83095666605442,24.045478013169824,0.013668045225313591,0.01907726069385374,0.02250669615106936,0.029384623424338258,0.6828243354890322,0.21701522854810282,0.8572150629570131,0.12664219920088288,294.93430831852356,67.87168912016905,0.032692253294000634,0.04259707218365086,237.11335710675291,144.01310036273682,0.021442416316127273,0.028307207283090496
./groupCSVs/groupedgecrop_pi11_group_full_180402.csv,13,pi11,368.3656686196375,151.43898817719943,42.83684093346473,22.864478561703393,0.04050612839092127,0.05292764350392891,0.038823185602108456,0.05155048643900662,0.6856842626548822,0.21090712366581588,0.879088758000828,0.11622629119676516,276.2561872109098,89.22871645010595,0.037920201039692056,0.0537030307798414,226.25038034799599,138.53237477889618,0.022709605029867477,0.03010620681967568
./groupCSVs/groupedgecrop_pi11_group_full_180403.csv,14,pi11,358.6282336161696,158.34133623862823,41.7785477220788,22.912026800746144,0.03501715663393225,0.045387428809943814,0.036103737824280294,0.047090933994027,0.6877975474747686,0.22042566719805048,0.8808917023864935,0.11616870458219784,276.73783171548644,86.14461211674951,0.038070055935155826,0.05770348943774741,214.3487113277933,146.76651621619874,0.02650634178539573,0.03552393201559992
./groupCSVs/groupedgecrop_pi11_group_full_180404.csv,15,pi11,354.14249824824617,165.65087885855456,53.448933693401706,22.36771720357737,0.006524986015887225,0.01247227420892888,0.06546955694140542,0.08471062376284229,0.6649651031648665,0.19280160726953272,0.8594064646227707,0.10201006667307566,303.6125928874975,72.52466041260931,0.09360292950734889,0.1249288081859035,200.09093716721026,166.77931614062354,0.017836738650418654,0.02421498750867923
./groupCSVs/groupedgecrop_pi11_group_full_180405.csv,16,pi11,326.6914527649207,161.74884610623187,62.92933949938319,22.018889449416516,-0.012110026197571781,0.015821132497309535,0.03697142793846164,0.047871236495476456,0.6678289543715924,0.19708445646962403,0.8224746745390251,0.10651445007250528,307.9616455598256,51.92428701378075,0.0580925681493695,0.07514753129419952,176.64566640826072,155.5420768639828,0.019654631301663637,0.025663437664327167
./groupCSVs/groupedgecrop_pi11_group_full_180406.csv,17,pi11,350.53773505073536,168.0580286489365,65.54847997355344,21.862793720983245,-0.015265455283665678,0.020649067458463816,0.01753201972265047,0.022730456033731278,0.6605686140270289,0.18955917741072756,0.812816634419274,0.10541097327153864,311.7379926055921,47.99115385198368,0.039573058841976795,0.05126311781810221,191.4627596254821,157.61456549181358,0.012590648134584298,0.016408786995359397
./groupCSVs/groupedgecrop_pi11_group_full_180407.csv,18,pi11,361.31594526539897,165.80905248284554,60.42195514562034,20.48161250194213,-0.011858729178648943,0.01611724249011639,0.03143432329159501,0.040862528573430985,0.6572692712865134,0.18074085814147503,0.829456957861026,0.0944721348551559,309.15230018052495,55.86901586810273,0.028696124286154256,0.03900400211642647,203.58087131233128,155.48620965144192,0.0108030637692948,0.01459147062699741
